date,sku_id,units_sold,revenue,unit_price,promo_flag,product_name,category,subcategory,launch_date,unit_cost,list_price,gross_margin_per_unit,year,month,quarter,week,day_of_week,is_weekend,season,holiday,is_holiday,promo_event,baseline_pred,units_lag_1,units_lag_7,units_lag_14,units_lag_28,units_roll_mean_7,units_roll_std_7,units_roll_mean_28,units_roll_std_28,is_promo,is_holiday_flag,is_weekend_flag,week_of_year
2024-04-24,SKU042,26,239169.58,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,4,Q2,17,Wednesday,0,Spring,No Holiday,0,No Promotion,,25.0,27.0,34.0,17.0,24.571428571428573,3.258688021128714,26.571428571428573,5.4394210709690025,0,0,0,17
2024-04-25,SKU042,28,257567.24,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,4,Q2,17,Thursday,0,Spring,No Holiday,0,No Promotion,,26.0,20.0,24.0,31.0,24.428571428571427,3.1547394428670503,26.892857142857142,5.108738234555216,0,0,0,17
2024-04-26,SKU042,32,294362.56,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,4,Q2,17,Friday,0,Spring,No Holiday,0,No Promotion,,28.0,24.0,25.0,18.0,25.571428571428573,2.6992062325273416,26.785714285714285,5.05053823942919,0,0,0,17
2024-04-27,SKU042,29,266766.07,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,4,Q2,17,Saturday,1,Spring,No Holiday,0,No Promotion,,32.0,22.0,31.0,41.0,26.714285714285715,3.4982989063393943,27.285714285714285,4.837026503630655,0,0,1,17
2024-04-28,SKU042,29,266766.07,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,4,Q2,17,Sunday,1,Spring,No Holiday,0,No Promotion,,29.0,24.0,23.0,32.0,27.714285714285715,2.8702082220799605,26.857142857142858,4.043415183876909,0,0,1,17
2024-04-29,SKU042,23,211573.09,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,4,Q2,18,Monday,0,Spring,No Holiday,0,No Promotion,,29.0,30.0,21.0,26.0,28.428571428571427,2.3704530408864453,26.75,3.9405301391789607,0,0,0,18
2024-04-30,SKU042,28,257567.24,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,4,Q2,18,Tuesday,0,Spring,No Holiday,0,No Promotion,,23.0,25.0,25.0,32.0,27.428571428571427,2.99205296617241,26.642857142857142,4.001983635133081,0,0,0,18
2024-05-01,SKU042,25,229970.75,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,5,Q2,18,Wednesday,0,Summer,No Holiday,0,No Promotion,,28.0,26.0,27.0,26.0,27.857142857142858,2.7945525240231177,26.5,3.872983346207414,0,0,0,18
2024-05-02,SKU042,28,257567.24,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,5,Q2,18,Thursday,0,Summer,No Holiday,0,No Promotion,,25.0,28.0,20.0,25.0,27.714285714285715,2.927700218845628,26.464285714285715,3.882364140926415,0,0,0,18
2024-05-03,SKU042,35,321959.05,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,5,Q2,18,Friday,0,Summer,No Holiday,0,No Promotion,,28.0,32.0,24.0,24.0,27.714285714285715,2.927700218845628,26.571428571428573,3.8818530457480027,0,0,0,18
2024-05-04,SKU042,28,257567.24,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,5,Q2,18,Saturday,1,Summer,No Holiday,0,No Promotion,,35.0,29.0,22.0,24.0,28.142857142857142,3.7606990231680753,26.964285714285715,4.158722585719506,0,0,1,18
2024-05-05,SKU042,34,312760.22,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,5,Q2,18,Sunday,1,Summer,No Holiday,0,No Promotion,,28.0,29.0,24.0,36.0,28.0,3.741657386773964,27.107142857142858,4.121661708352012,0,0,1,18
2024-05-06,SKU042,22,202374.26,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,5,Q2,19,Monday,0,Summer,No Holiday,0,No Promotion,,34.0,23.0,30.0,31.0,28.714285714285715,4.386125310350288,27.035714285714285,3.9766181691849734,0,0,0,19
2024-05-07,SKU042,15,137982.45,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,5,Q2,19,Tuesday,0,Summer,No Holiday,0,No Promotion,,22.0,28.0,25.0,26.0,28.571428571428573,4.613644360558632,26.714285714285715,4.007928650000153,0,0,0,19
2024-05-08,SKU042,27,248368.41,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,5,Q2,19,Wednesday,0,Summer,No Holiday,0,No Promotion,,15.0,25.0,26.0,34.0,26.714285714285715,6.92132660006462,26.321428571428573,4.578966173377043,0,0,0,19
2024-05-09,SKU042,28,257567.24,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,5,Q2,19,Thursday,0,Summer,No Holiday,0,No Promotion,,27.0,28.0,28.0,24.0,27.0,6.879922480183444,26.071428571428573,4.32844657301551,0,0,0,19
2024-05-10,SKU042,17,156380.11,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,5,Q2,19,Friday,0,Summer,No Holiday,0,No Promotion,,28.0,35.0,32.0,25.0,27.0,6.879922480183444,26.214285714285715,4.323554289369069,0,0,0,19
2024-05-11,SKU042,32,294362.56,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,5,Q2,19,Saturday,1,Summer,No Holiday,0,No Promotion,,17.0,28.0,29.0,31.0,24.428571428571427,6.754187413675148,25.928571428571427,4.658155503889139,0,0,1,19
2024-05-12,SKU042,25,229970.75,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,5,Q2,19,Sunday,1,Summer,No Holiday,0,No Promotion,,32.0,34.0,29.0,23.0,25.0,7.257180352359091,25.964285714285715,4.702104673418952,0,0,1,19
2024-05-13,SKU042,21,193175.43,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,5,Q2,20,Monday,0,Summer,No Holiday,0,No Promotion,,25.0,22.0,23.0,21.0,23.714285714285715,6.102302453836208,26.035714285714285,4.6704916297422105,0,0,0,20
2024-05-14,SKU042,20,183976.6,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,5,Q2,20,Tuesday,0,Summer,No Holiday,0,No Promotion,,21.0,15.0,28.0,25.0,23.571428571428573,6.160550377391708,26.035714285714285,4.6704916297422105,0,0,0,20
2024-05-15,SKU042,23,211573.09,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,5,Q2,20,Wednesday,0,Summer,No Holiday,0,No Promotion,,20.0,27.0,25.0,27.0,24.285714285714285,5.21901286050297,25.857142857142858,4.80520000519719,0,0,0,20
2024-05-16,SKU042,26,239169.58,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,5,Q2,20,Thursday,0,Summer,No Holiday,0,No Promotion,,23.0,28.0,28.0,20.0,23.714285714285715,5.08967208224283,25.714285714285715,4.82936344902217,0,0,0,20
2024-05-17,SKU042,31,285163.73,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,5,Q2,20,Friday,0,Summer,No Holiday,0,No Promotion,,26.0,17.0,35.0,24.0,23.428571428571427,4.859943170351664,25.928571428571427,4.69774233741944,0,0,0,20
2024-05-18,SKU042,29,266766.07,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,5,Q2,20,Saturday,1,Summer,No Holiday,0,No Promotion,,31.0,32.0,28.0,22.0,25.428571428571427,4.649628761422548,26.178571428571427,4.776900990054436,0,0,1,20
2024-05-19,SKU042,41,377152.03,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,5,Q2,20,Sunday,1,Summer,No Holiday,0,No Promotion,,29.0,25.0,34.0,24.0,25.0,4.0414518843274,26.428571428571427,4.733087406980394,0,0,1,20
2024-05-20,SKU042,32,294362.56,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,5,Q2,21,Monday,0,Summer,No Holiday,0,No Promotion,,41.0,21.0,22.0,30.0,27.285714285714285,7.273565968956497,27.035714285714285,5.4465901181697065,0,0,0,21
2024-05-21,SKU042,23,211573.09,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,5,Q2,21,Tuesday,0,Summer,No Holiday,0,No Promotion,,32.0,20.0,15.0,25.0,28.857142857142858,6.866065623255964,27.107142857142858,5.4997594945010535,0,0,0,21
2024-05-22,SKU042,21,193175.43,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,5,Q2,21,Wednesday,0,Summer,No Holiday,0,No Promotion,,23.0,23.0,27.0,26.0,29.285714285714285,6.290582530372584,27.035714285714285,5.540972924711052,0,0,0,21
2024-05-23,SKU042,24,220771.92,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,5,Q2,21,Thursday,0,Summer,No Holiday,0,No Promotion,,21.0,26.0,28.0,28.0,29.0,6.658328118479406,26.857142857142858,5.654983287228705,0,0,0,21
2024-05-24,SKU042,29,266766.07,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,5,Q2,21,Friday,0,Summer,No Holiday,0,No Promotion,,24.0,31.0,17.0,32.0,28.714285714285715,6.84870512613604,26.714285714285715,5.675529949849635,0,0,0,21
2024-05-25,SKU042,15,137982.45,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,5,Q2,21,Saturday,1,Summer,No Holiday,0,No Promotion,,29.0,29.0,32.0,29.0,28.428571428571427,6.778818551368751,26.607142857142858,5.599862999080031,0,0,1,21
2024-05-26,SKU042,28,257567.24,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,5,Q2,21,Sunday,1,Summer,No Holiday,0,No Promotion,,15.0,41.0,25.0,29.0,26.428571428571427,8.443086774735558,26.107142857142858,5.989739904785859,0,0,1,21
2024-05-27,SKU042,22,202374.26,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,5,Q2,22,Monday,0,Summer,No Holiday,0,No Promotion,,28.0,32.0,21.0,23.0,24.571428571428573,5.682051943243261,26.071428571428573,5.97481486729193,0,0,0,22
2024-05-28,SKU042,25,229970.75,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,5,Q2,22,Tuesday,0,Summer,No Holiday,0,No Promotion,,22.0,23.0,20.0,28.0,23.142857142857142,4.670066788550679,26.035714285714285,5.996802498968947,0,0,0,22
2024-05-29,SKU042,25,229970.75,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,5,Q2,22,Wednesday,0,Summer,No Holiday,0,No Promotion,,25.0,21.0,23.0,25.0,23.428571428571427,4.720774754816684,25.928571428571427,5.987199750013426,0,0,0,22
2024-05-30,SKU042,31,285163.73,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,5,Q2,22,Thursday,0,Summer,No Holiday,0,No Promotion,,25.0,24.0,26.0,28.0,24.0,4.618802153517032,25.928571428571427,5.987199750013426,0,0,0,22
2024-05-31,SKU042,31,285163.73,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,5,Q2,22,Friday,0,Summer,No Holiday,0,No Promotion,,31.0,29.0,31.0,35.0,25.0,5.3229064742237915,26.035714285714285,6.052132424055745,0,0,0,22
2024-06-01,SKU042,45,413947.35,9198.83,1,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,6,Q2,22,Saturday,1,Summer,No Holiday,0,Seasonal Promotion,,31.0,15.0,29.0,28.0,25.285714285714285,5.618845839799202,25.892857142857142,5.87738468994933,1,0,1,22
2024-06-02,SKU042,33,303561.39,9198.83,1,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,6,Q2,22,Sunday,1,Summer,No Holiday,0,Seasonal Promotion,,45.0,28.0,41.0,34.0,29.571428571428573,7.568732673685502,26.5,6.893367719664932,1,0,1,22
2024-06-03,SKU042,20,183976.6,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,6,Q2,23,Monday,0,Summer,No Holiday,0,No Promotion,,33.0,22.0,32.0,22.0,30.285714285714285,7.631388814501292,26.464285714285715,6.855558128167044,0,0,0,23
2024-06-04,SKU042,15,137982.45,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,6,Q2,23,Tuesday,0,Summer,No Holiday,0,No Promotion,,20.0,25.0,23.0,15.0,30.0,8.020806277010655,26.392857142857142,6.91396485765657,0,0,0,23
2024-06-05,SKU042,17,156380.11,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,6,Q2,23,Wednesday,0,Summer,No Holiday,0,No Promotion,,15.0,25.0,21.0,27.0,28.571428571428573,9.76144017477516,26.392857142857142,6.91396485765657,0,0,0,23
2024-06-06,SKU042,16,147181.28,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,6,Q2,23,Thursday,0,Summer,No Holiday,0,No Promotion,,17.0,31.0,24.0,28.0,27.428571428571427,10.674848052894296,26.035714285714285,7.136147642433077,0,0,0,23
2024-06-07,SKU042,26,239169.58,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,6,Q2,23,Friday,0,Summer,No Holiday,0,No Promotion,,16.0,31.0,29.0,17.0,25.285714285714285,11.324226032630019,25.607142857142858,7.37030722367993,0,0,0,23
2024-06-08,SKU042,31,285163.73,9198.83,1,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,6,Q2,23,Saturday,1,Summer,No Holiday,0,Seasonal Promotion,,26.0,45.0,15.0,32.0,24.571428571428573,11.05828713163637,25.928571428571427,7.174690967295418,1,0,1,23
2024-06-09,SKU042,33,303561.39,9198.83,1,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,6,Q2,23,Sunday,1,Summer,No Holiday,0,Seasonal Promotion,,31.0,33.0,28.0,25.0,22.571428571428573,7.412987316351026,25.892857142857142,7.145779825335322,1,0,1,23
2024-06-10,SKU042,22,202374.26,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,6,Q2,24,Monday,0,Summer,No Holiday,0,No Promotion,,33.0,20.0,22.0,21.0,22.571428571428573,7.412987316351026,26.178571428571427,7.267653202291855,0,0,0,24
2024-06-11,SKU042,25,229970.75,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,6,Q2,24,Tuesday,0,Summer,No Holiday,0,No Promotion,,22.0,15.0,25.0,20.0,22.857142857142858,7.335497516155535,26.214285714285715,7.24367996745435,0,0,0,24
2024-06-12,SKU042,18,165578.94,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,6,Q2,24,Wednesday,0,Summer,No Holiday,0,No Promotion,,25.0,17.0,25.0,23.0,24.285714285714285,6.473388749701514,26.392857142857142,7.145779825335322,0,0,0,24
2024-06-13,SKU042,25,229970.75,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,6,Q2,24,Thursday,0,Summer,No Holiday,0,No Promotion,,18.0,16.0,31.0,26.0,24.428571428571427,6.2943663397555625,26.214285714285715,7.294630916752417,0,0,0,24
2024-06-14,SKU042,29,266766.07,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,6,Q2,24,Friday,0,Summer,No Holiday,0,No Promotion,,25.0,26.0,31.0,31.0,25.714285714285715,5.089672082242836,26.178571428571427,7.298166037658194,0,0,0,24
2024-06-15,SKU042,47,432345.01,9198.83,1,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,6,Q2,24,Saturday,1,Summer,No Holiday,0,Seasonal Promotion,,29.0,31.0,45.0,29.0,26.142857142857142,5.241773600241687,26.107142857142858,7.258911691279826,1,0,1,24
2024-06-16,SKU042,29,266766.07,9198.83,1,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,6,Q2,24,Sunday,1,Summer,No Holiday,0,Seasonal Promotion,,47.0,33.0,33.0,41.0,28.428571428571427,9.484322904265817,26.75,8.253506549968344,1,0,1,24
2024-06-17,SKU042,21,193175.43,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,6,Q2,25,Monday,0,Summer,No Holiday,0,No Promotion,,29.0,22.0,20.0,32.0,27.857142857142858,9.281317640446176,26.321428571428573,7.784379284603291,0,0,0,25
2024-06-18,SKU042,33,303561.39,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,6,Q2,25,Tuesday,0,Summer,No Holiday,0,No Promotion,,21.0,25.0,15.0,23.0,27.714285714285715,9.393513466115618,25.928571428571427,7.764728281852836,0,0,0,25
2024-06-19,SKU042,25,229970.75,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,6,Q2,25,Wednesday,0,Summer,No Holiday,0,No Promotion,,33.0,18.0,17.0,21.0,28.857142857142858,9.494359227607587,26.285714285714285,7.854496908976519,0,0,0,25
2024-06-20,SKU042,16,147181.28,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,6,Q2,25,Thursday,0,Summer,No Holiday,0,No Promotion,,25.0,25.0,16.0,24.0,29.857142857142858,8.47405002401591,26.428571428571427,7.790918604273356,0,0,0,25
2024-06-21,SKU042,22,202374.26,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,6,Q2,25,Friday,0,Summer,No Holiday,0,No Promotion,,16.0,29.0,26.0,29.0,28.571428571428573,9.897089519266823,26.142857142857142,8.026411428732047,0,0,0,25
2024-06-22,SKU042,35,321959.05,9198.83,1,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,6,Q2,25,Saturday,1,Summer,No Holiday,0,Seasonal Promotion,,22.0,47.0,31.0,15.0,27.571428571428573,10.1957040439776,25.892857142857142,8.04312121889251,1,0,1,25
2024-06-23,SKU042,32,294362.56,9198.83,1,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,6,Q2,25,Sunday,1,Summer,No Holiday,0,Seasonal Promotion,,35.0,29.0,33.0,28.0,25.857142857142858,6.841748592978553,26.607142857142858,7.927165135781333,1,0,1,25
2024-06-24,SKU042,18,165578.94,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,6,Q2,26,Monday,0,Summer,No Holiday,0,No Promotion,,32.0,21.0,22.0,22.0,26.285714285714285,7.158079018709938,26.75,7.9889970630908405,0,0,0,26
2024-06-25,SKU042,20,183976.6,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,6,Q2,26,Tuesday,0,Summer,No Holiday,0,No Promotion,,18.0,33.0,25.0,25.0,25.857142857142858,7.603257447273768,26.607142857142858,8.1118992876459,0,0,0,26
2024-06-26,SKU042,20,183976.6,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,6,Q2,26,Wednesday,0,Summer,No Holiday,0,No Promotion,,20.0,25.0,18.0,25.0,24.0,7.1414284285428655,26.428571428571427,8.203109489151371,0,0,0,26
2024-06-27,SKU042,25,229970.75,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,6,Q2,26,Thursday,0,Summer,No Holiday,0,No Promotion,,20.0,16.0,25.0,31.0,23.285714285714285,7.273565968956501,26.25,8.289328257643254,0,0,0,26
2024-06-28,SKU042,23,211573.09,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,6,Q2,26,Friday,0,Summer,No Holiday,0,No Promotion,,25.0,22.0,29.0,31.0,24.571428571428573,6.528326555791143,26.035714285714285,8.2393911266286,0,0,0,26
2024-06-29,SKU042,23,211573.09,9198.83,1,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,6,Q2,26,Saturday,1,Summer,No Holiday,0,Seasonal Promotion,,23.0,35.0,47.0,45.0,24.714285714285715,6.473388749701513,25.75,8.19948056168691,1,0,1,26
2024-06-30,SKU042,30,275964.9,9198.83,1,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,6,Q2,26,Sunday,1,Summer,No Holiday,0,Seasonal Promotion,,23.0,32.0,29.0,33.0,23.0,4.61880215351703,24.964285714285715,7.290186924683441,1,0,1,26
2024-07-01,SKU042,17,156380.11,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,7,Q3,27,Monday,0,Monsoon,No Holiday,0,No Promotion,,30.0,18.0,21.0,20.0,22.714285714285715,3.9880774697543333,24.857142857142858,7.189056939720237,0,0,0,27
2024-07-02,SKU042,24,220771.92,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,7,Q3,27,Tuesday,0,Monsoon,No Holiday,0,No Promotion,,17.0,20.0,33.0,15.0,22.571428571428573,4.197504927816981,24.75,7.285830998131465,0,0,0,27
2024-07-03,SKU042,19,174777.77,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,7,Q3,27,Wednesday,0,Monsoon,No Holiday,0,No Promotion,,24.0,20.0,25.0,17.0,23.142857142857142,4.059087394500234,25.071428571428573,7.033931367037248,0,0,0,27
2024-07-04,SKU042,22,202374.26,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,7,Q3,27,Thursday,0,Monsoon,No Holiday,0,No Promotion,,19.0,25.0,16.0,16.0,23.0,4.20317340430619,25.142857142857142,6.958683814003941,0,0,0,27
2024-07-05,SKU042,14,128783.62,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,7,Q3,27,Friday,0,Monsoon,No Holiday,0,No Promotion,,22.0,23.0,22.0,26.0,22.571428571428573,4.117326918327128,25.357142857142858,6.756145546500805,0,0,0,27
2024-07-06,SKU042,24,220771.92,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,7,Q3,27,Saturday,1,Monsoon,No Holiday,0,No Promotion,,14.0,23.0,35.0,31.0,21.285714285714285,5.219012860502975,24.928571428571427,7.086390563392004,0,0,1,27
2024-07-07,SKU042,22,202374.26,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,7,Q3,27,Sunday,1,Monsoon,No Holiday,0,No Promotion,,24.0,30.0,32.0,33.0,21.428571428571427,5.287001130355578,24.678571428571427,6.9870439435274125,0,0,1,27
2024-07-08,SKU042,18,165578.94,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,7,Q3,28,Monday,0,Monsoon,No Holiday,0,No Promotion,,22.0,17.0,18.0,22.0,20.285714285714285,3.773340063934793,24.285714285714285,6.808802270575082,0,0,0,28
2024-07-09,SKU042,13,119584.79,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,7,Q3,28,Tuesday,0,Monsoon,No Holiday,0,No Promotion,,18.0,24.0,20.0,25.0,20.428571428571427,3.6449573777637614,24.142857142857142,6.899888811311792,0,0,0,28
2024-07-10,SKU042,23,211573.09,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,7,Q3,28,Wednesday,0,Monsoon,No Holiday,0,No Promotion,,13.0,19.0,20.0,18.0,18.857142857142858,4.180453381654991,23.714285714285715,7.210368783177324,0,0,0,28
2024-07-11,SKU042,17,156380.11,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,7,Q3,28,Thursday,0,Monsoon,No Holiday,0,No Promotion,,23.0,22.0,25.0,25.0,19.428571428571427,4.466808810815741,23.892857142857142,7.1250174046014125,0,0,0,28
2024-07-12,SKU042,25,229970.75,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,7,Q3,28,Friday,0,Monsoon,No Holiday,0,No Promotion,,17.0,14.0,23.0,29.0,18.714285714285715,4.386125310350288,23.607142857142858,7.238473778739735,0,0,0,28
2024-07-13,SKU042,24,220771.92,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,7,Q3,28,Saturday,1,Monsoon,No Holiday,0,No Promotion,,25.0,24.0,23.0,47.0,20.285714285714285,4.38612531035029,23.464285714285715,7.167220355134036,0,0,1,28
2024-07-14,SKU042,25,229970.75,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,7,Q3,28,Sunday,1,Monsoon,No Holiday,0,No Promotion,,24.0,22.0,30.0,29.0,20.285714285714285,4.38612531035029,22.642857142857142,5.492178180287055,0,0,1,28
2024-07-15,SKU042,18,165578.94,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,7,Q3,29,Monday,0,Monsoon,No Holiday,0,No Promotion,,25.0,18.0,17.0,21.0,20.714285714285715,4.715728494951278,22.5,5.37139198456526,0,0,0,29
2024-07-16,SKU042,23,211573.09,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,7,Q3,29,Tuesday,0,Monsoon,No Holiday,0,No Promotion,,18.0,13.0,24.0,33.0,20.714285714285715,4.715728494951278,22.392857142857142,5.431999057125638,0,0,0,29
2024-07-17,SKU042,17,156380.11,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,7,Q3,29,Wednesday,0,Monsoon,No Holiday,0,No Promotion,,23.0,23.0,19.0,25.0,22.142857142857142,3.2877840272019134,22.035714285714285,5.02204136491323,0,0,0,29
2024-07-18,SKU042,18,165578.94,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,7,Q3,29,Thursday,0,Monsoon,No Holiday,0,No Promotion,,17.0,17.0,22.0,16.0,21.285714285714285,3.773340063934796,21.75,5.074445782546117,0,0,0,29
2024-07-19,SKU042,16,147181.28,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,7,Q3,29,Friday,0,Monsoon,No Holiday,0,No Promotion,,18.0,25.0,14.0,22.0,21.428571428571427,3.5989416433697787,21.821428571428573,5.004098849044189,0,0,0,29
2024-07-20,SKU042,30,275964.9,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,2024,7,Q3,29,Saturday,1,Monsoon,No Holiday,0,No Promotion,,16.0,24.0,24.0,35.0,20.142857142857142,3.7161167647860593,21.607142857142858,5.123217201852229,0,0,1,29
